item,price
56208431-96cc-40c6-af9a-c79eed4ce303,839.48
34fe6d6d-f74f-40c2-9ffc-74d2063ec6c3,672.47
6861ae06-fbb4-4318-be72-3db61b9c2d74,206.7
ff5ca864-52ce-43dd-b6fd-ada4a3719713,625.66
4d9939da-cc36-4e40-9e2a-ae253b921e12,619.79
088319e6-eaaf-4353-96e8-d06f23eadffc,847.28
2dd0cafe-4c18-4da7-aab1-e61e7a5d6734,227.81
0c144a30-c754-49be-882c-458a3668a9ec,63.1
ad26dfe7-a975-4c22-a8f9-219a691dce23,365.23
b65c9811-6d65-4521-93ad-a5b749dbabfa,92.85
9b8e2c34-c5a0-4dae-90aa-05443c0a958b,202.86
44e52f77-2a42-4405-8fbe-a5e56962f2ee,212.98
2903ab3a-ee28-40d2-9cc7-7c332df08e98,515.10
56b03aeb-18bb-4dcf-90a0-4c9c12744772,535.77
690b20c1-97b8-4a68-a715-23ba0dabb1c2,651.78
9ba74d38-c53d-42b5-a31a-7b9720e51a10,43.6
31c42ee0-c815-4d42-9172-75d4756766d7,800.80
c83dd379-a5e0-477a-adaf-4c4f851b49bc,124.27
1405c35c-576c-4011-aedb-7e9eade721ae,843.15
2a7e50e4-02c4-4768-995d-00e251032f72,809.65
8e30dc31-db88-4aa7-8caf-4557fa6dbe12,926.73
900a6786-a682-4621-ba74-fb06a48ed86e,217.72
7c0b716a-1fa8-45f1-9929-0280514c5d2e,111.31
2de7e026-4ed9-44b0-be21-e6a23c48fbfe,75.1
758a4240-353e-4c44-9bbe-94d54c3b544d,80.76
c6c8daf9-379e-4d7b-be8b-78c7149b493d,573.79
9cc12239-84db-48a1-9ea5-e341de499f74,183.92
3549ed0e-15cd-4ee0-a40e-3e922d9bb574,355.53
919f8a13-f8d9-4556-8c8c-5ef2a822c11d,169.89
0d053bd6-e4f9-442c-9a4a-5fbbc72c8053,755.35
fb0b63f2-e785-4525-b78b-93845ae9b64d,105.99
1cac0c66-5e9b-4e99-9bd9-6609a185ebb6,84.10
a0020d55-838c-4204-8263-acd7ffe9760c,6.91
3858c0a8-b0ae-4d71-ad83-028de8b51e1c,891.98
9d0910f2-ace1-4bba-83f9-d6ec10295b68,346.54
e46f6b28-c312-474e-944f-ecd9edf282f2,594.32
4b7aecf0-2610-4b6d-a1a4-d5e282b1244f,602.76
fff7a66a-8844-41e0-b914-97341ab41caf,43.51
d64480bd-4965-4e93-98d2-1e2f0a48f660,43.99
5c5e437d-5b3b-4dee-b890-97d92a110102,296.43
d4187a93-a0a8-4d12-a591-e573e6f5a4f3,639.97
aea65962-e8c7-478e-b021-8cb7e3cf637b,996.64
d942616e-522e-4ee0-b9e5-a52034779884,190.49
6f504851-897a-4ad6-bc79-c8b15ef4a021,982.76
4a3075e0-fd50-42a2-a9f0-77cd5088dd2d,872.32
4c056012-2392-4643-88cb-7c6d53938153,897.78
61636be6-9ef7-4604-a553-9d280cb380a3,929.65
7a473a98-094b-4851-b2a5-e3195ddad45a,620.23
24d4c66f-dab7-4faa-9422-b13f7f2b962e,533.98
e379761d-2bdd-4ee2-8efe-89fe71965c24,161.35
7a0f6f65-efec-486f-8648-170de3925f6d,727.36
33a8519f-35ac-42aa-b48f-8b9c2b12b9d9,214.26
3c629520-d6f8-4515-b880-dad0da769783,274.71
05e1a533-736f-4dfd-8c35-0fbaa1fe585a,463.33
d59a8ee4-431a-4680-b631-24c9069d8ad6,343.25
a47b5649-243b-49e6-8136-e4f33d79bde1,891.12
8adfffc2-c010-4bbb-b826-e0c60c472ea8,773.85
224cf384-9c84-40df-80dd-7e4241c102f7,35.39
22815ba5-9f24-4a05-9124-5882f7edab01,219.8
ec918719-4deb-4261-976e-5eacb5074c74,389.19
82ec407f-1173-4526-8b78-9c252e50d85a,283.77
17104a1e-518b-45ef-9850-27f86faf9ffd,868.33
a136630a-0388-4c48-b4fc-6eca8f9d0b37,378.49
0a834118-e8d0-49d2-ad76-2daa4e56e221,997.63
60138a78-6644-4c87-86fa-3dd06becdf67,400.99
613df7f6-7073-41d1-8a3a-f0de8c964d3c,860.52
b8f7e372-dbe3-44f1-83bf-cbaf108fed92,738.79
e13f2b8f-a32d-4ff5-bc40-1b53034c2051,935.93
8e74b24f-bedd-4ebb-90da-7e2d4c1061ca,405.6
cfac293a-9711-4958-b83f-d7dce00b133b,863.42
cc32b6ab-9b19-471a-96b8-b6806337bda4,522.0
06de9236-30d8-4f6a-81f2-e90d453dbb3c,340.90
ce94d8f9-99f8-4e42-b954-665bd728f1b1,380.18
944ef076-cbe0-48c5-8487-5950206b2aa0,622.6
2858d519-a961-4711-906b-cd7ff613e1a0,254.67
58492eab-b50a-4358-a8d7-49bc3092f252,633.91
6100f671-81dd-42a5-b1f3-94aca89b5ee5,113.40
3772315d-16e0-4323-9876-186a97a66dc9,198.87
4d953c40-1e44-4128-b8d5-d55c84489b7b,251.84
bce23fdf-a50c-4969-88bc-418bc52ba33d,74.52
ab42d23e-d3cb-470e-9b29-cba6f9c759d0,454.35
741c5781-1bb8-4459-a2f2-9c97e4344b6c,841.94
144d458c-2ba8-4691-847a-db6fabf0ba7b,767.36
dabb6773-d195-413b-baef-8f8cee3ef017,313.37
db1c9ea8-e01f-4cec-b400-6352ccdec738,422.90
3a7e71ed-7583-40b0-bfc0-d172202427b7,549.1
ba905ecc-bbe4-4e3f-8eca-6916231e9757,693.41
be787e56-a7e3-42de-8947-f823fe8d3899,572.47
a7fffddb-4921-496f-917a-40433032259f,28.12
94ef1d51-8897-46a1-9bd7-8c7945066c85,574.50
a159e7e1-1a8e-4c02-9524-7e7e15c03161,516.16
1138876b-65c1-40de-8f2f-04f224c99b75,263.79
752dd746-9bfb-4688-b305-86ba07bc897a,879.82
1f625e11-a5fb-4736-a4be-58494638f983,385.47
210bdee8-7ee7-46ea-9512-309391ec2adb,777.94
fabdced9-c5fc-4e58-9580-072eb4fa1f16,611.9
a3a4babb-aa9e-4ea7-94e5-f4e225b2f9d5,671.13
7ac1019b-7238-4d00-a27b-02a7ea85e7ca,773.61
09e158d7-1af7-4064-b50d-3e5a4c586363,177.26
9b5bbbe9-7f0e-4bf5-8833-ce1985dbe66b,116.43
a9fcd953-7c57-4fc3-8785-5b62d8fa2baa,712.74
d3c36f81-0e45-4276-a67a-e1fe25db80c2,406.6
8deacd3d-8c2b-4e72-899e-06e3f739e3c8,635.86
c654cc9f-3230-4ee8-8094-686e06a20567,89.75
896dacaf-ec20-4f50-a1ca-f40448f32bac,713.77
11df946e-28d7-4d3d-980b-4baa2553be0d,476.2
cce67ecd-88ad-40ee-9e9a-cda18e125be7,18.56
f639d42e-9e4e-4f14-aa33-7f0ed9540a81,387.19
2d68ede7-357b-4d3b-adf7-7c48ac211efe,196.59
2f3f8f2e-1fe7-4c57-87d2-77d169e0efd8,704.75
f8638c88-01b7-4557-84a6-b625cdf1c693,948.70
3829b343-e7ff-4bd7-a1ed-c153f2426789,894.6
d80d8dad-39a2-4f90-8cce-7dbc3ec5e32c,505.19
6ca196e5-5456-46b8-88f7-0ead0f492319,515.37
448bdc0e-6a30-4161-876c-01dbd3f1ce2f,482.6
b0019660-88f2-4588-9137-4ad25a3a6175,324.56
3c703785-848b-41a4-bcbb-90bc8b07f6a4,805.97
3e83e20c-2d3d-49c6-bc34-61b5deeb0d5b,345.46
23077368-4bca-4a57-a444-731608b2f0b9,910.49
57cc90f9-a2f2-4c94-a994-7812df27aaab,549.77
d3ea8879-f154-4ef7-a004-d863f9ad143a,750.85
3e1860a8-7ee7-450e-a350-f72ebcd935d5,837.53
07d8fb37-e160-43c9-bf02-a6a8b0cb544f,775.42
fd0d547c-ab66-4fec-9a15-9b3cb9263cba,403.37
62189481-bee2-46ca-8090-aaa45757ba5a,261.7
bb094d2e-f334-423b-b46d-d2decd90a9f6,229.74
5d8a07bc-fa77-4784-a1d8-e0ecff2714b4,668.71
dbbd1595-4afd-4cb5-9954-0701b499563d,289.26
de1a5140-1f31-4739-8a94-c399c6d654c7,783.13
daf033b8-d5ef-4c63-9fd8-03e36b042f8a,135.21
c578593d-5ab1-46a9-8850-51231ea1ae5e,696.42
50cd7e15-cf7c-4273-afc6-9040eb4bb1d0,151.54
d722ba99-4d7c-4534-83bf-d4aeb505cfaa,692.62
8ab314cf-66b9-4ee9-820f-9049f2482598,804.68
7796ce71-a9f6-48ec-b577-0aa49bbceff2,496.42
33d66de0-9449-4860-9f15-bdb677d06ccc,312.8
c0af551a-b534-450a-986d-3e04166bf793,973.5
091b7023-ffb7-4901-bd0d-17879bbceda8,212.7
83fdc243-e298-48fb-b337-0be0ec56ca94,933.28
435d4e26-9782-4608-b50b-7d3c0e1e6edd,408.16
899dae3a-4138-459c-a4c7-7479a5e33bc5,291.26
2a91707a-b23e-4c84-81f5-3f2941241f4b,542.99
60196dd4-6b41-41f0-9218-3e249f27bcb8,3.63
77f10853-b5ed-471c-b154-2e298eeeb208,633.12
3a5f21dc-6a5f-44d1-a806-cb21f2493408,382.86
17e1173c-bf3a-4a9c-b1db-16b48ec3d180,275.32
0dd24250-01bf-4042-a33d-c521c5a82112,613.2
0eb9a8ce-42e8-4c8e-a355-f7dfd9144e0a,17.14
94e65470-9405-4e37-b3dc-b9c3fec97d36,375.8
e3ae200f-c05e-4b07-ab47-3d517bddad23,903.52
3bdd4700-3d03-4c17-ad47-59d8bd78974f,575.88
70a442d6-67f5-4c7d-a1ea-775db058a5ab,267.88
9437e037-cace-4801-9d5a-280ae7e23121,755.90
186b874f-6a9f-4353-9db9-ba06ef3aba6b,647.54
82077f92-ee48-4cca-b527-47c21c8cca27,387.78
a5fd58cd-fc7e-4695-8803-b738d7cba915,624.13
a1663925-068c-4516-870b-76f35b7639e7,240.70
b7a8b633-bdb3-424c-ba21-0cd229a4ecbb,183.32
f9caf1c5-ff3a-459a-bea2-b91c99e32e40,641.93
63e057f3-3da9-442d-a7d6-ddd5ee135b6d,522.12
298b1560-c67c-48e4-9db7-e8f4baa7d24c,590.10
ac6e7bc9-60b0-4ec7-bde3-1af5dd2ec833,635.76
fcfef2b3-0ac2-4483-b549-414999b49e97,696.40
ba7795d1-d085-4fe8-9a7a-4b0ebebd64b3,86.29
dd0f4182-9b8f-43b9-b539-d377519cc161,482.1
ed0ff0dd-531a-42a2-a91c-231ba387ccd6,799.99
19fbe61e-13bc-4b68-9167-c17755fe3694,79.49
9513219b-0fc6-4fc1-8025-ac460fb7ce8a,864.53
32899fc2-d759-4b48-b185-448a641688e5,900.39
80461c12-11ae-44e7-ae1b-6c442325554e,543.53
27fef834-3277-47f4-a1ff-e2aa6a5b8974,870.8
3d8aba90-7394-4e3d-bee9-92838d9b46ab,779.85
01ac4001-e5f7-41ed-b252-a1456b2c94b2,721.54
b61d5d41-8521-44b1-9f99-4d440bb98944,341.68
b4e8c6a8-f7ff-40ee-8e28-2a5549d88e9b,390.39
8f5ee397-4bf7-4a0e-904f-101a3b8d0bf6,153.5
a1875738-41c0-4463-8984-538bb634348e,568.86
ef50f2b9-ad57-4d44-8c72-0665b5e4279b,926.55
1e62981b-3ee2-48b6-8155-3d01cfcddc93,29.75
3c31b239-f733-4593-9cda-e88d62695638,372.37
5131f859-7058-40ea-8061-3ccd05f5e244,474.0
84ecf6fb-8583-4e11-8703-36e04557b74a,382.45
6a0bcc96-91dd-4dcf-8af1-0294def446a0,846.47
34bc58a7-4f78-450d-b6d6-e4766a9dee20,897.80
6017860d-090c-4d8c-bcb2-89f9ee786c91,271.28
f5d735f5-621f-414c-a359-761670b6b295,229.52
6d81616b-9547-44af-8723-bf1bbc905e93,835.64
893feed2-8be6-4ea5-9c2d-3dd8b21fcefa,1000.37
db8963b2-3b5b-4cad-a12d-4d44af008b5d,532.16
436437aa-b3b5-459e-9382-7c7fa9561378,844.98
39a0bc0a-bf75-4532-a63e-a7539848b6cd,554.87
8b8d0dec-e28b-444e-ac94-a6d0cdf661b2,859.54
163d14c8-b690-45ef-830f-10f9ec31f765,642.79
98dfd507-e7f1-449c-ba66-080bf5ce32e4,813.33
17f3ae4f-0c35-4bfc-a174-fc0a58650582,349.94
4b135b99-9831-4f61-993b-43bcd2a277b2,629.1
4ddc41f8-8016-4f09-a7b7-6cb0397975b1,642.9
5b438c8a-c97d-4e26-b9fc-e39af360a224,157.18
fe64855e-7088-4ca0-b10f-af4acc339568,926.84
8471b7dc-3d59-4285-96a1-8e32cdbeb932,4.97
999cc69c-0a92-4a8a-b49b-f5905e6cb0fa,351.35
342189b5-4069-4292-a99a-761147c0579d,480.36
0f49404c-7521-430d-952b-06aadc18dc8b,983.99
33572a47-a61c-4d1d-8ef8-292554d4efe7,326.42
53cfd9e5-b890-4b76-be1f-f6c6a872e5b0,638.38
635f1e04-aee7-4583-a9df-3df8d9943900,436.92
43bc6132-03f5-4985-814a-f41f88b7a927,333.39
fe87734e-f807-44b0-b440-41e65299d730,128.16
649063da-6bf4-4acd-87ee-45d79c9e3974,495.20
15241adc-595d-4eac-9b6a-e6cc5bd0671b,15.47
0d24cc83-107b-4be7-866e-224cb97ed757,350.58
40462589-b3a8-41a8-bd14-2653902939be,110.46
f3f1ebc7-dee5-4b78-9239-06b396d3a684,842.44
3b4d547e-8d5f-412b-8125-1ccf3e7db820,894.65
d1932b27-e9dd-47ee-90b1-ca61170387f7,869.89
af79ce17-e8b1-4f20-bd03-d32e9e3e856e,969.81
b82a3156-96df-4dc8-8671-02e8530f46ab,59.98
30ecf286-bad5-4cdc-9463-b47ad1157771,63.8
0b582ce1-8adc-47e1-8c2f-ccea886d16bd,449.78
6d198b71-bf9b-4e17-9318-d412ccf50a71,559.43
cc77413f-4427-4164-84c8-e797065e1226,303.20
83245610-409c-4904-b640-2795b30c5ef3,65.44
100d4667-ecb8-4752-9297-3e542972c3ca,503.4
cf2fca96-9f87-49f8-af1b-20e28da56ad9,384.21
419730b2-1454-4b47-b9e4-94cf0614c017,206.26
5241d611-b00f-47cf-9f8a-0d05cd311b67,916.7
eed81f25-e4d0-45d0-a7ce-18993fe64c0b,958.63
3c4008e2-d365-4b8e-87a8-043480601696,161.56
745abad8-f52e-4a7f-a419-7911ad4f0442,877.98
f8772975-3db8-4863-ba9c-6ea1b7aaf7a0,114.53
1e36975b-5a78-4339-96be-0b6fca259d6d,39.31
9dd5b5a1-4bd3-4897-92a8-b44386eab15f,560.30
87a2c235-bf75-4d67-8e7a-a0bbb2922fda,998.31
e542f808-0504-48e4-ba9a-7f311cd1eb23,443.4
cefa4c13-99ed-4aae-b71b-53cbdca7fcbb,425.8
72e3dba3-59fd-4188-bfda-0582c8280466,281.0
664c2098-832c-4533-87e6-76f0e6f251e2,796.0
b0994b1e-fee5-4ad6-8da2-af990e01f3a7,365.69
1478f16b-1a79-43ed-a96d-f5b82fa0de41,356.25
178806e8-fea6-4220-8f2d-f0169421a016,622.33
c876a1ec-8d79-4b83-95af-8bc73e9ceb24,173.30
d1290e7f-a8a6-4325-bc03-fb2c2fcb1f7d,949.92
b23a9cd8-ef76-440a-b69d-8409d550ce6b,519.68
a7483a71-c7ab-4174-9cd1-f4d5d1af2137,472.83
06d42a1d-bb9c-4f11-a268-f48bf49782b1,802.49
942a6301-6f62-423b-8a72-113f11915076,957.56
21ef3723-f6d3-4ef6-b94c-3fba053fa1bb,621.54
fcf96b34-99e0-4354-9eb1-60365894fbd4,312.76
f811a6bd-980d-4caa-8e07-37dc5dc1f43b,525.37
e1e7f84c-b478-4277-841f-5b7cc6c94ea6,185.12
79d86854-c428-4ca7-bd18-d6028ed7d7fd,583.93
c4243168-7767-4cfb-bdf5-e27c8313e749,37.49
1102530d-2c23-4b03-b460-7604dd13665c,549.29
a38e3d69-4885-48c5-b60a-a92365a45abe,566.14
ce587557-c4e6-42e3-af8a-be1ff6e4d3b3,6.65
06a117e6-15ac-46ff-b6b4-1229c1daf545,317.57
f256bc5b-da45-4ce3-a968-810dd5f54032,320.77
e01392be-31d1-4282-bc19-6a1dd2f8f85e,989.9
b8f83e61-2d12-40d4-b89b-f27357cfecc3,69.37
7999f60a-337b-40e5-80d6-edf81c34ffd3,606.34
3b1d4e10-ff68-459b-8d14-0d0c49f75bd9,637.48
821750b6-5b29-4dc8-8f20-756c7295f74f,261.14
5345fd28-a760-433e-8075-b9a86b0f428c,248.83
7f206fe0-6917-45be-9cab-c631b47d8e6b,169.90
19067661-4e8c-4211-a501-39f1adc8a309,517.8
6660bf03-76cb-4981-8a5d-e2bc82799c4d,592.99
916ff827-7940-43ec-9749-e33e7f16c8db,75.43
71322d50-8941-440e-9749-e9156f49967c,705.60
c7a683fc-0ae6-433b-992e-6340d4730bd7,141.71
48e67300-d880-4d33-9da2-88277ea521ce,491.53
b22530c8-4eb8-4827-99d5-f97b524b6433,799.4
c4609371-a102-41d3-8feb-b02d4cd86c3f,634.87
32601328-c747-441c-9955-5189c2dd92e2,411.91
27498daf-b1b2-4309-b9cc-47516a33f2b6,529.59
74dc490b-d323-402c-9884-81eaef9bbedf,114.95
c1b13921-6c14-4283-ac95-8a9a022bbf49,888.25
fec132b3-b486-48b9-9f26-0a29ac58d586,221.96
45a5f25c-1c0f-45af-993e-e2674976c88b,432.10
6a7fb3ed-e5a9-45a3-b82e-143d3085bfdb,491.44
c6bf0430-0c50-4762-b578-313a95188d69,109.52
a1a2677a-37e2-46cb-899a-ddd60583a19d,440.70
e3611487-cea0-40f3-a3c8-3b54c8c5a37f,497.94
eef99670-56e7-49d5-b454-9b207ef57c01,945.74
01c083c1-3fdd-4f9e-a94c-10851fee25e0,497.91
a7291a39-0a9b-4098-866a-a8b1b2acc01c,844.24
f3decfc5-bb6c-46da-9864-45dc70b8c8c0,275.92
14f13a1d-a5f3-4104-8e21-5f0cf27506e5,88.98
b6b53cfe-3583-49b3-a469-c18fbd0a2dcc,659.23
5fd71aea-4ac6-4a0e-bfa2-2ce156f0e468,68.36
feb71178-2882-4853-8e5a-cae4f0e8053b,638.34
b9b68240-20a2-421e-8e61-59c84f8827c9,436.13
daf4a8fd-4390-4a10-acd3-06acee55d8ab,245.90
b17ce393-1ecf-4590-b143-84cf9c872cce,322.77
55680873-3b8d-4d17-b0cd-7a6d7a6db2a0,145.41
223a9866-a51c-4572-bd92-33f8931eaaba,48.7
9c50e8a7-c11b-4904-b0b9-6a33c7fa0bce,15.40
455c8963-1f8a-4b4d-b95b-442ef5a62b2e,913.37
87973402-df3b-44ff-8f9b-d568b14989a3,230.56
777f9be2-4915-4ee0-b622-6f996de86614,8.23
660d9264-9242-45a0-b3c4-4047856df599,734.44
8a24e66c-71fe-4c61-b504-4693669ebe19,798.23
c0116c1a-6157-43dd-8bdd-bd28f6477c1c,125.87
99a1c2c5-a314-487f-8e66-d73cba22987d,579.78
24e7e5ce-bf37-4498-9a0a-1e11488c77ae,51.79
710a47aa-1ffb-4d6c-99ee-b02929afa24c,968.43
822db2b8-c4bc-4473-98ac-6b45d94e6788,352.85
ca346365-e56d-4aaa-95a8-a0be958ccd90,271.31
5c08da60-035d-4f0b-b857-d053d1580fc5,840.50
453e6c0c-991d-4a12-b3cc-6b67bde867ca,430.86
a2dd3868-b093-4d9f-a17b-ae5f88c17aa1,567.13
283f1538-e572-49ce-925b-949c98278e37,880.87
49484266-7985-4f43-988f-802c46cb9837,852.98
c8333ad5-d845-4f40-859e-6ddfeef72793,821.41
ca5f1492-2d87-4ef7-accd-5d49ff80b065,328.25
af63ba95-558e-466d-bdb9-a96f4ca2ac2c,814.8
bd7df9c5-30e6-4252-a493-456ff118bb13,933.15
3cdced43-a1b2-4e61-81d9-a86b1f805595,68.21
30c1e855-c9da-4160-881a-2d9d1f65b782,824.59
ab0024be-c5fb-47c7-8a31-6b686fd2e1f4,781.37
878ae64c-a9b3-4e8d-bc37-d3b3bf8ddf4c,476.79
43bea6bf-e3f5-443e-aaa9-e86fb38dff91,25.2
71fede37-c589-4e7d-8ea0-a4bdd35a3a3e,802.1
bb6399b6-d9be-487b-86f4-7d01fdf5a4a6,832.18
4a7d82a0-59fe-4f72-869e-1ae8f6ae6893,465.42
899a6dab-b71f-4808-9046-1fd4c09a9930,97.50
78000d45-a24d-46c2-bd1b-8dbb2c9659e7,343.31
7e6d6723-947f-4196-928b-881e90a0d5e6,704.9
e4416a13-fdd8-4e61-bcda-50e5fa6bcf64,751.60
b9ac77a0-f8d5-4c0c-9f93-798f01dcddb9,487.15
abaa9616-b68c-4148-aa69-3c81637e6129,896.59
737350f9-64e7-4bb4-aabf-7c4813d311ba,354.57
919afd41-36ae-4a42-b347-f95fc5691d00,914.76
40508d4c-3934-4e06-b997-4eecd581cdb3,300.6
d62f2c75-7e51-4dcc-b849-7c103aab5121,888.31
4110da11-ebfb-47d0-9607-fdb9a88a31ef,305.55
3d24b6be-e2a3-4e92-a7a6-f35d8be7f6b1,141.79
fcd9ab96-8d3b-4adf-94a7-4d936fb3c6dc,141.77
d92ffde4-6462-49d1-aa2a-273df51d7def,252.19
7adcb5d0-f2f0-45ce-881d-cbcd6e8ff745,580.50
3de7d37d-e093-45dc-a34d-6306cc454ca0,111.98
215ab5d9-bb86-4728-906a-7115bb3e82a7,732.53
2f3f97c5-570d-483c-b660-5b26d6f16df2,942.37
70663fa5-acd9-443b-9d60-71f4c5b800a5,259.27
a5040379-dd55-4f2f-b4e4-abacf31177e2,674.59
f25a42ef-3154-492b-ab80-a7f58fd77023,566.56
64caa05c-bbbd-4eac-b4b0-3d2fa6ca8c5b,29.38
74b4ebd8-547a-4129-a197-1a9b0213852e,566.6
85dc55c7-0dc0-4193-bc80-023c94cde189,293.46
dcc450a3-29e2-4f96-9aa6-d9fbfa4c0c5c,105.66
42dd586d-044d-4a69-8426-123ab149c3a0,586.50
c58af98b-cec6-4f69-ae48-001491f93fad,736.62
d498e3a4-54f4-4658-b4a8-901ecaf14849,642.68
d3afd2a1-3c42-4e35-a020-090802aeee6f,616.18
c6e94e53-a9d1-44c5-b68e-b2a3ce074e30,357.32
3ce8cc78-9244-44b6-bde0-f9940683fc81,787.82
ff90f6c1-5a59-4cbe-9a87-7877aff03f4e,928.37
4652bf38-9355-41ea-89c8-b8c62ed2f630,44.47
569805a5-71a7-4d85-8af4-4e82036eba3a,816.57
fb41316a-39e4-4ff2-a83e-364988d37871,204.24
515bb2f3-d85e-439b-8ea0-32e2262d8692,805.80
79929ff5-2568-4c71-a8c9-3f42259fa6d1,831.61
b92b8732-74f5-4c01-ac9f-20db9981bae3,88.73
e758dd17-e0fd-4d1e-9cb0-553b09956697,327.53
0e97c0e6-7091-486d-ac10-ef8213c323d2,250.5
fa9ab0c8-55f3-4f27-99c6-89274a99523a,783.97
c58ead1d-e961-43d2-89de-69c9771a6dbf,680.68
c5520227-c96c-4d9a-87e9-01d809e01c31,546.89
b51cd9c1-e0b2-4b1c-a8c5-1658ea475fde,838.68
247ff505-1f13-4ddb-872c-662168ca3b0f,872.71
de0b450b-7193-468c-af0d-1dbf69128986,48.82
acb7c25c-1475-40bb-a3ab-fb7c9c5d6509,317.15
3fc737e6-bb0f-4de4-829a-d14f3589377d,59.48
ea8984e7-1239-4525-9482-3c5cd7a0ce96,568.80
ef886ff6-107b-49e0-a5e4-cc00170c8403,765.12
5d6a8cbe-49a8-4b9a-8749-8dc13f13b557,513.96
dbfa53de-e384-48dd-bb02-9a58c1887a5b,218.35
3ecd6708-d6a4-474d-8172-c8321c6c1719,904.87
762377a8-faff-4923-9ac9-52a968fbe64d,795.21
a3855ec4-1fc4-46e1-b306-c2606917d24b,434.82
cc4e77e5-c009-42a4-96c0-d7668a49bcda,294.80
7392f1c3-6b60-40a4-9e1f-abfe3e6a8392,969.51
9de9efa7-2654-4d4e-9168-a3db9eca89f0,999.56
c1f75534-e12f-42e8-9df3-b57e20573098,457.2
49aa5c64-5f01-4774-b849-47059a381a49,29.10
5fc2ba85-eb32-4cdb-978b-4e6aaf7e530e,224.55
5043ce03-18c7-4764-8628-20302f7c513b,560.95
df252767-75ae-45e8-b4fa-d955fec4f1fd,834.93
fe427d8d-0bda-432b-b51b-78822269d570,2.66
e8d00fe2-fb7d-4bdd-aa27-5392e5755fbd,438.83
82f03958-b8be-4f9e-95ec-947c08af50d8,829.57
c129ce9a-1f50-483f-ac48-88b11bb7eed1,723.33
54c0410a-86de-485a-934f-7fba120886f0,728.26
1941308a-94d6-4e04-acc0-1cf237dad2dd,45.35
f365e60c-dba5-4cc2-b208-3c9a6b577c41,649.21
43738a3b-308a-4068-baa6-b63e73435147,37.83
e3f58536-bce0-4dc1-90bb-3250eefe3d8b,461.80
ec2dd70a-4b1a-4367-9b87-0c272e68497f,832.26
ecd93b18-8240-4d0f-be25-fa4be6f9a62a,834.58
c46a8244-22e6-426c-aa45-9f1b87e49983,33.21
281b6e07-1b7e-45f2-81cc-5806ca21bb0a,694.68
0eab8f93-ae28-43ce-9942-375892fdbff4,280.49
1532d3f4-507b-4ef7-9e90-57ff6ddd65bc,454.58
436030e8-d672-414f-992f-eb2c45a53cf0,610.57
ca26cabc-ea04-4a44-b1b4-da96ac5504a5,657.30
362e961d-5c08-458e-b7db-0897878cbfd7,105.87
0de3681b-7b8c-4be0-9a3b-f321f29c4311,967.7
9eeeee1d-d6e3-4033-a0f0-43f36af774c8,695.52
ed5da4ac-b355-4085-a881-d403788cc5d4,570.25
d53de78c-1a11-4fe4-b889-88a20de1c84a,787.82
877ec325-1633-47df-92b5-5c6aee34d789,798.81
370d1605-9519-4b33-b4db-7ccb40f52884,804.51
9c347ca6-e94d-4d8c-a119-a825288bf438,407.54
f91d7a63-fb63-4989-ad52-2c420a04b2bd,275.83
1a7cc720-d9b1-4fcf-abd7-f60691fa7152,223.10
2d85906f-5d74-4e7e-94b7-50686726d8d2,65.58
93c695f4-3620-4d04-8efa-0c4accc676a7,672.15
4326e31c-f485-4a0b-961b-b041733b1737,344.42
c33d45db-2f40-4db7-acbb-746fb2c5add7,886.9
ec57c40e-4edf-41b1-9dba-022c9ca01c98,669.44
2b575eb9-c4df-41e2-ba99-1ad991176318,801.39
b908afba-ed2e-4dfb-8f62-f9e78c0cfda5,81.83
d8f57870-dcf9-4aba-8ba5-b2631fa2536e,239.29
1dfaa1be-a58f-4259-b95a-55d63c0cdfa4,700.40
75ced4c9-d366-4572-9b84-f7fdc1c579ce,206.64
bfdd867a-13ed-4496-95af-47959bddd09c,792.40
1d2a4e9e-8748-4063-b295-1d58b2e3793a,807.12
4f3d6a69-d8f0-4906-a574-f13e335531c6,375.7
d67263d8-4f16-4921-8210-35df9a421fa8,772.98
568f4197-34d6-49d2-9496-dc2e34745d65,210.91
09337e88-efeb-41a8-adea-d8e9b0846486,350.67
849d179e-301c-4b1b-be09-5475a9618dc2,883.97
7bc30122-8f75-40f3-8e0a-e65ac3f59250,750.29
c8dceb9a-2034-4ee1-b81e-ba652af6bcde,644.12
184f9764-d999-4701-ac75-548caf42c74e,967.96
34d4e712-f125-411d-a48c-fac55a46a540,164.22
d5c8bf98-cba6-4f07-8cc9-f4a118a31700,423.13
f1f6fc97-c3ef-473d-b4a6-89931418e39c,359.45
f5f7abbb-7cf4-4aac-af33-30a2e8a65b2d,518.39
1c84180c-bdea-4fca-9faf-ce089a4fdd9e,695.33
11e12c78-4e44-4525-a39c-550ec9c9b6a7,951.33
3c4fca09-d249-40bd-9020-7f4b484cd05c,977.89
c127218b-e67c-4148-9b35-25033e2e0562,871.23
5aabe438-47d2-4f1d-abb7-de994b886b4e,781.76
f1ecade2-02f0-4f66-887d-3317e07f6714,328.98
6b7c44de-285e-4d3f-886f-cbc95fe94f99,865.21
ea025484-aa6e-4dfd-8ba6-c8a75fcb7737,374.28
049d5afd-70e1-4eae-a51c-1e44cf25032d,919.2
fab8349b-d79a-46f3-806d-1f66d69edd62,718.57
a00ace41-43f8-49e1-ab07-3730ee37d29c,669.59
